Date	Time	FMG1	FMG2	FMG3	FMG4	FMG5	FMG6	FMG7	FMG8	IMU1	IMU2	IMU3	IMU4	IMU5	IMU6	IMU7	IMU8	IMU9	EMG1	EMG2	EMG3	EMG4	TTL1	TTL2	TTL3	TTL4							
8/25/2022	3:52:17 PM	117719.000000	185521.000000	42659.000000	65445.000000	37042.000000	79433.000000	54474.000000	104344.000000	976.000000	-7454.000000	-3315.000000	32.000000	34.000000	0.000000	-33.000000	-314.000000	-87.000000	0.395508	0.200195	0.263672	0.566406	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	116120.000000	185521.000000	42093.000000	65794.000000	37153.000000	78925.000000	54102.000000	102139.000000	970.000000	-7406.000000	-3275.000000	24.000000	10.000000	2.000000	-36.000000	-317.000000	-91.000000	0.366211	0.190430	0.263672	0.576172	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	118852.000000	183985.000000	42061.000000	65445.000000	37153.000000	80005.000000	54314.000000	101578.000000	959.000000	-7427.000000	-3294.000000	40.000000	12.000000	-13.000000	-37.000000	-318.000000	-85.000000	0.351562	0.195312	0.263672	0.605469	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	117222.000000	185831.000000	42253.000000	66107.000000	37266.000000	78981.000000	55342.000000	100658.000000	1060.000000	-7417.000000	-3378.000000	30.000000	8.000000	1.000000	-34.000000	-321.000000	-84.000000	0.346680	0.214844	0.263672	0.615234	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	118220.000000	184596.000000	42431.000000	65911.000000	36882.000000	77984.000000	55068.000000	105835.000000	994.000000	-7398.000000	-3327.000000	52.000000	40.000000	-8.000000	-32.000000	-321.000000	-89.000000	0.341797	0.209961	0.268555	0.634766	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	117222.000000	185521.000000	42512.000000	66226.000000	36809.000000	79775.000000	55397.000000	106138.000000	951.000000	-7435.000000	-3272.000000	46.000000	25.000000	13.000000	-34.000000	-317.000000	-90.000000	0.312500	0.224609	0.258789	0.678711	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	117222.000000	185521.000000	42366.000000	66503.000000	36858.000000	79150.000000	55287.000000	103857.000000	992.000000	-7432.000000	-3260.000000	34.000000	17.000000	8.000000	-34.000000	-313.000000	-89.000000	0.332031	0.214844	0.263672	0.698242	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	117099.000000	185521.000000	42463.000000	66226.000000	37030.000000	78925.000000	54715.000000	102705.000000	991.000000	-7409.000000	-3290.000000	30.000000	29.000000	-16.000000	-35.000000	-323.000000	-91.000000	0.312500	0.214844	0.263672	0.742187	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	116485.000000	184290.000000	42301.000000	65639.000000	36483.000000	78869.000000	54850.000000	102515.000000	1036.000000	-7415.000000	-3341.000000	36.000000	23.000000	5.000000	-35.000000	-327.000000	-84.000000	0.278320	0.234375	0.263672	0.791016	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	117595.000000	184903.000000	42301.000000	66463.000000	36809.000000	78757.000000	55452.000000	105433.000000	1024.000000	-7423.000000	-3297.000000	41.000000	35.000000	-5.000000	-34.000000	-318.000000	-82.000000	0.253906	0.253906	0.263672	0.815430	1.000000	1.000000	1.000000	0.000000
